0,382533381;0,950425705
2,791411043;0,96369809
3,861421869;0,968095486
5,734391916;0,976917011
7,071454349;0,981287675
8,944424396;0,9901092
9,478527607;0,990055736
11,08444605;0,998903992
12,95561169;1,003221193
14,55972573;1,007565126
15,89859257;1,016440114
16,96679899;1,016333186
18,83616023;1,016146063
20,43846987;1,015985672
23,90111873;0,993116538
26,55719957;0,956814628
26,82244677;0,952283572
27,61818838;0,938690405
27,87982678;0,925150701
28,40851678;0,911584266
29,20606279;0,902495422
29,7365572;0,893433311
30,53590761;0,888848791
31,87657885;0,902228103
33,48249729;0,91107636
34,28726092;0,920004812
35,35727174;0,924402208
36,42728257;0,928799604
38,03139661;0,933143537
37,76795381;0,942178917
38,29664381;0,928612481
40,70010826;0,928371894
41,77011909;0,93276929
42,56946951;0,928184771
43,63767593;0,928077843
44,97293396;0,927944184
45,77228437;0,923359664
46,30458318;0,918801877
48,43738722;0,909579374
49,23673764;0,904994854
50,03608805;0,900410335
50,83543847;0,895825815
51,36412847;0,88225938
52,42872609;0,873143804
53,2244677;0,859550637
53,7531577;0,845984201
54,54889931;0,832391034
56,40562974;0,800673644
55,60988813;0,814266811
56,14038253;0,805204699
57,20317575;0,7915848
57,46661855;0,782549421
58,26416456;0,773460577
59,05629737;0,750858762
59,58498737;0,737292327
60,37712017;0,714690512
60,63695417;0,696646484
61,16564417;0,683080049
61,96138578;0,669486881
62,49007578;0,655920446
63,2876218;0,646831602
63,8163118;0,633265167
64,61205341;0,619672
65,40779502;0,606078832
66,20173223;0,587981341
66,73042223;0,574414906
67,25730783;0,556344146
67,78419343;0,538273387
68,57452183;0,511167248
69,10321184;0,497600813
69,63370624;0,488538701
70,42764345;0,47044121
70,69108625;0,46140583
70,16239625;0,474972266
71,75387947;0,447785931
72,01371346;0,429741904
72,27715626;0,420706524
73,32912306;0,380060681
74,12486467;0,366467514
74,38650307;0,352927811
74,91338867;0,334857051
75,44027427;0,316786292
75,96715987;0,298715533
76,76290148;0,285122365
77,28978708;0,267051606
78,33814507;0,217397116
78,59978347;0,203857412
79,65355467;0,167715893
79,91699747;0,158680514
80,17683147;0,140636486
80,70552147;0,127070051
80,70010826;0,113557079
81,49404547;0,095459588
81,75748827;0,086424208
82,28256947;0,063849125
82,54601227;0,054813746
83,60158787;0,023176551
85,17863587;-0,040044375
85,97076868;-0,06264619
86,23060267;-0,080690217
86,75929267;-0,094256653
87,28798268;-0,107823088
87,81486828;-0,125893848
88,61060989;-0,139487015
89,39732948;-0,175601802
89,66257669;-0,180132858
89,92421508;-0,193672561
90,18765789;-0,202707941
90,71634789;-0,216274376
90,97798629;-0,22981408
91,50667629;-0,243380515
92,03536629;-0,256946951
92,5676651;-0,261504738
93,36160231;-0,279602229
93,62684951;-0,284133285
94,42078672;-0,302230776
94,68422952;-0,311266156
94,94947672;-0,315797212
95,47997113;-0,324859323
96,27932154;-0,329443843
96,81162035;-0,334001631
97,61457957;-0,329577502
98,41753879;-0,325153374
98,95525081;-0,31619819
101,0952725;-0,307403398
101,8982317;-0,302979269
102,9700469;-0,294077549
103,7748105;-0,285149097
104,8448214;-0,280751701
105,380729;-0,276300841
106,4489354;-0,276407768
107,5189462;-0,272010372
108,3219054;-0,267586244
109,3901119;-0,267693171
110,7253699;-0,267826831
111,7935763;-0,267933758
112,8617827;-0,268040686
113,6611332;-0,272625206
114,7293396;-0,272732133
115,52869;-0,277316653
116,3280404;-0,281901172
116,8585348;-0,290963284
117,9249368;-0,295574535
118,7242873;-0,300159055
119,5236377;-0,304743574
120,0559365;-0,309301362
120,8552869;-0,313885882
121,6546373;-0,318470401
122,4557921;-0,318550597
123,2515337;-0,332143764
124,0508842;-0,336728284
125,1154818;-0,345843859
125,9148322;-0,350428379
126,9812342;-0,35503963
128,0440274;-0,368659529
129,1104294;-0,373270781
130,1732227;-0,38689068
131,2378203;-0,396006255
132,0353663;-0,405095099
132,5694695;-0,405148562
133,6340671;-0,414264138
134,7004691;-0,418875389
136,0267052;-0,441530668
137,35655;-0,455177299
138,6881992;-0,464319607
139,4875496;-0,468904126
140,2869;-0,473488646
141,3496933;-0,487108545
142,1472393;-0,496197388
143,4788885;-0,505339696
144,2782389;-0,509924215
144,8105377;-0,514482003
145,6080837;-0,523570846
147,2067846;-0,532739885
148,2713822;-0,541855461
148,803681;-0,546413248
150,4023818;-0,555582287
151,7322266;-0,569228919
152,2645254;-0,573786706
153,5961747;-0,582929013
154,6625767;-0,587540265
155,1948755;-0,592098053
155,7271743;-0,59665584
155,9906171;-0,60569122
156,2576687;-0,605717952
157,0588235;-0,605798147
157,8581739;-0,610382667
158,3922772;-0,610436131
158,924576;-0,614993918
159,722122;-0,624082762
160,7867196;-0,633198337
161,854926;-0,633305265
162,3872248;-0,637863053
163,1865752;-0,642447572
163,7188741;-0,64700536
164,7852761;-0,651616611
165,3175749;-0,656174399
165,8516781;-0,656227863
166,3839769;-0,66078565
167,4503789;-0,665396902
168,5167809;-0,670008153
168,7838326;-0,670034885
169,583183;-0,674619405
170,1172862;-0,674672868
170,9166366;-0,679257388
171,4507398;-0,679310852
173,3164922;-0,688506623
174,3846987;-0,68861355
175,4511007;-0,693224802
176,7863587;-0,693358461
177,3204619;-0,693411925
178,3886684;-0,693518853
179,7239264;-0,693652512
180,2580296;-0,693705976
180,7921328;-0,69375944
181,8621436;-0,689362043
183,7315049;-0,689549167
